name;phe;emoji
Cerdo, curado, jamón, grasa separable, deshuesado, calentado;324;🍖
Cerdo, curado, producto de jamón y agua, rebanada, con hueso, solo magro separable, sin calentar;579;🍖
Cerdo, curado, producto de jamón y agua, pierna, con hueso, sin calentar, solo magro separable;701;🍖
Cerdo, curado, producto de jamón y agua, grupa, con hueso, solo magro separable, sin calentar;717;🌱
Carne de cerdo, curada, jamón, con agua añadida, rebanada, con hueso, solo magra separable, sin calentar;695;🍖
Remolacha, enlatada, regular pack, sólidos y líquidos;23;🌱
Cerdo, curado, jamón, con agua añadida, entero, deshuesado, solo magro separable, calentado, asado;719;🍖
Cerdo, curado, producto de jamón y agua, pierna, con hueso, solo magro separable, calentado, asado;868;🍖
Cerdo, curado, jamón, con agua añadida, entero, deshuesado, solo magro separable, sin calentar;694;🍖
Frijoles, verdes, enlatados, en paquete regular, sólidos y líquidos;29;🌱
Frijoles, verdes, cocidos, hervidos, escurridos, sin sal;69;🌱
Remolachas, crudas;46;🍆
Remolachas, cocidas, hervidas, escurridas;48;🍽
Frijoles, instantáneos, enlatados, todos los estilos, sazonados, sólidos y líquidos;3;🌱
Frijoles, verdes, enlatados, paquete regular, sólidos escurridos;38;🌱
Habas, semillas inmaduras, cocidas, hervidas, escurridas, sin sal;336;🌱
Frijoles mungo, semillas maduras, germinados, cocidos, salteados;183;🍚
Habas, semillas inmaduras, enlatadas, paquete regular, sólidos y líquidos;2;🌱
Frijoles, blancos, semillas maduras, germinados, cocidos, hervidos, escurridos, sin sal;357;🍚
Frijoles mungo, semillas maduras, germinados, cocidos, hervidos, escurridos, sin sal;86;🌱
Frijoles, blancos, semillas maduras, germinados, crudos;31;🌱
Ciruelas, enlatadas, moradas, en almíbar extra pesado, sólidos y líquidos;8;🌱
Plátanos, amarillos, horneados;53;🍌
Ciruelas, enlatadas, moradas, en almíbar espeso, sólidos y líquidos;8;🌱
Peras, secas, sulfuradas, guisadas, con azúcar añadido;23;🌱
Piña, enlatada, empaque de jugo, sólidos y líquidos;1;🌱
Piña, cruda, todas las variedades;21;🍍
Piña, enlatada, en almíbar ligero, sólidos y líquidos;9;🌱
Piña, enlatada, envasada en agua, sólidos y líquidos;11;🌱
Peras, secas, sulfuradas, crudas;49;🌱
Peras, secas, sulfuradas, guisadas, sin azúcar añadido;24;🌱
Peras, enlatadas, en almíbar extra pesado, sólidos y líquidos;5;🌱
Peras, enlatadas, envasadas en agua, sólidos y líquidos;5;🌱
peras, crudas;11;🌱
Duraznos, enlatados, en almíbar extra pesado, sólidos y líquidos;15;🌱
Duraznos, congelados, en rodajas, endulzados;2;🌱
Duraznos, enlatados, en almíbar espeso, sólidos y líquidos;14;🌱
Duraznos, especiados, enlatados, en almíbar espeso, sólidos y líquidos;13;🌱
Duraznos, secos, sulfurados, guisados, con azúcar añadido;33;🌱
Duraznos, enlatados, en almíbar ligero, sólidos y líquidos;14;🌱
Mandarinas (mandarinas), enlatadas, en jugo;2;🍊
Mandarinas, (naranjas mandarinas), crudas;18;🍊
Jugo de naranja, enfriado, incluye del concentrado;11;🍊
Jugo de naranja, enlatado, sin azúcar;8;🍊
Jugo de naranja, enfriado, incluye concentrado, con calcio y vitamina D agregados;11;🍊
Naranjas, crudas, todas las variedades comerciales;31;🍊
Aceitunas, maduras, enlatadas (jumbo-super colosal);34;🌱
Aceitunas, maduras, enlatadas (pequeñas-extra grandes);29;🍏
Jugo de naranja, crudo (Incluye alimentos para el Programa de Distribución de Alimentos del USDA);9;🍊
Longan, crudo;3;🌱
Melones, cantaloupe, crudos;23;🌱
Cerdo, estilo oriental, deshidratado;502;🍖
Salsa de tomate, enlatada, sin sal añadida;36;🍅
Queso, crema, bajo en grasa;384;🧀
Queso, cottage, con verduras;645;🧀
OLIVE GARDEN, ravioles de queso con salsa marinara;362;🌱
CARRABBA'S ITALIAN GRILL, ravioles de queso con salsa marinara;411;🌱
Restaurante italiano, raviolis de queso con salsa marinara;355;🌱
Restaurante, mexicano, quesadilla de queso;823;🌱
Restaurante, italiano, espaguetis con salsa pomodoro (sin carne);165;🌱
PARRILLA ITALIANA DE CARRABBA, lasaña;492;🌱
Restaurante, estilo familiar, chili con carne y frijoles;474;🍲
Restaurante, estilo familiar, espaguetis y albóndigas.;4;🌱
Restaurante, estilo familiar, aros de cebolla.;226;🌱
DENNY'S, ensalada de col;3;🌱
DENNY'S, tiras de pollo;7;🌱
DENNY'S, filete de pescado, rebozado o empanado, frito;5;🌱
TGI FRIDAY'S, deditos de pollo;699;🌱
APPLEBEE'S, ensalada de col;17;🌱
APPLEBEE'S, chile;474;🍎
CRACKER BARREL, aros de cebolla, corte grueso;24;🌱
APPLEBEE'S, pescado, rebozado a mano;54;🐟
TGI FRIDAY'S, bife de lomo clásico (10 oz);1314;🌱
Restaurante, estilo familiar, solomillo;1266;🌱
Restaurante, estilo familiar, palitos de mozzarella fritos;851;🌱
TGI FRIDAY'S, deditos de pollo, del menú infantil;683;🌱
APPLEBEE'S, KRAFT, Macaroni & Cheese, del menú infantil;273;🍎
APPLEBEE'S, palitos de mozzarella;878;🌱
APPLEBEE'S, filetes de pollo, del menú infantil;76;🌱
APPLEBEE'S, camarones doblemente crujientes;55;🍤
León marino, Steller, riñón (nativo de Alaska);1;🐋
Comida para bebés, cereal de arroz, seco, EARTHS BEST ORGANIC ENTERO GRANO, enriquecido solo con hierro;364;🍚
Mezcla de arroz y fideos, sabor carne de res, sin preparar;45;🌱
Mezcla de arroz y fideos, sabor a arroz pilaf, sin preparar;32;🌱
Harina de trigo, blanca (industrial), 11,5% proteína, sin blanquear, enriquecida;506;🌾
Harina de trigo, blanca (industrial), 11,5% proteína, blanqueada, sin enriquecer;506;🌾
Harina de sorgo, integral;441;🌾
Harina de trigo, blanca (industrial), 13% proteína, blanqueada, enriquecida;598;🌾
Espaguetis, fortificados con proteína, secos, enriquecidos (nx 6.25);962;🌱
Harina de trigo, blanca (industrial), 10% proteína, sin blanquear, enriquecida;399;🌾
Harina de trigo, blanca, para todo uso, enriquecida, sin blanquear;52;🌾
Harina de trigo, blanca (industrial), 11,5% proteína, blanqueada, enriquecida;506;🌾
Arroz, blanco, de grano largo, normal, cocido, sin enriquecer, con sal;144;🍚
Espaguetis, fortificados con proteína, cocidos, enriquecidos (nx 6.25);391;🌱
Sémola, no enriquecida;616;🍚
Harina de maíz, sin germen, sin enriquecer, amarilla;366;🌽
Arroz, blanco, de grano corto, crudo, no enriquecido;348;🍚
Pasta, seca, no enriquecida;668;🍝
Arroz, blanco, de grano medio, cocido, sin enriquecer;127;🍚
Pasta, cocida, no enriquecida, sin sal añadida;297;🌱
Arroz, blanco, de grano corto, cocido, no enriquecido;126;🍚
Fideos, huevo, no enriquecidos, cocidos, sin sal añadida;24;🌱
Harina de maíz, blanca, leudante, empernada, con harina de trigo añadida, enriquecida;414;🌽
Harina de maíz, sin germen, enriquecida, blanca;366;🌽
Harina de maíz, blanca, leudante, empernada, simple, enriquecida;407;🌽
Tef, cocido;203;🍚
Quinoa, cocida;185;🍚
Fideos, huevo, cocidos, enriquecidos, con sal añadida;24;🌱
Grano de maíz, blanco;463;🌽
Fideos de arroz, cocidos;95;🍜
Fideos, japoneses, somen, secos;551;🍜
Espagueti, espinaca, seco;642;🌱
Harinas de trigo, pan, no enriquecidas;591;🍞
Fideos, japoneses, somen, cocidos;194;🍜
Pasta, integral, cocida (Incluye alimentos para el Programa de Distribución de Alimentos del USDA);298;🌱
Espaguetis, espinacas, cocidos;22;🌱
Fideos, japoneses, soba, secos;617;🍜
Macarrones, vegetales, enriquecidos, secos;632;🍝
Macarrones, vegetales, enriquecidos, cocidos;218;🍝
Fideos, japoneses, soba, cocidos;217;🍜
Pasta, casera, hecha sin huevo, cocida;212;🌱
Pasta, casera, hecha con huevo, cocida;262;🍝
Arroz salvaje, cocido;195;🍚
Pasta, sin gluten, de maíz, cocida;129;🌱
Pasta, sin gluten, maíz, seco;366;🌱
Harina de trigo, blanca, pan, enriquecida;591;🍞
Harina de arroz, marrón;373;🍚
Trigo, invierno rojo suave;508;🌾
Trigo, invierno rojo duro;592;🌾
Germen de trigo, crudo;928;🌾
Harina de trigo integral (Incluye alimentos para el Programa de distribución de alimentos del USDA);682;🌾
Harina de trigo, blanca, multiusos, leudante, enriquecida;498;🌾
Harina de trigo, blanca, para todo uso, enriquecida, blanqueada;52;🌾
Grano de centeno;435;🌾
Trigo, primavera roja dura;724;🌾
Harina de centeno, ligera;445;🌾
Harina de triticale, integral;644;🌾
Harina de centeno, oscura;646;🍞
Harina de centeno, mediana;488;🍞
Arroz, blanco, glutinoso, no enriquecido, crudo;364;🍚
Arroz, blanco, de grano corto, enriquecido, cocido;126;🍚
Arroz, blanco, de grano medio, enriquecido, cocido;127;🍚
Arroz, blanco, de grano largo, regular, enriquecido, cocido;144;🍚
Arroz, blanco, de grano corto, enriquecido, crudo;348;🍚
Arroz, blanco, de grano largo, normal, crudo, enriquecido;381;🍚
Arroz, blanco, de grano medio, crudo, enriquecido;353;🍚
salvado de avena, cocido;155;🍚
Arroz, integral, de grano medio, cocido (Incluye alimentos para el Programa de Distribución de Alimentos del USDA);119;🍚
Quinoa, sin cocer;593;🍚
Salvado de avena, crudo;908;🌾
Harina de maíz, amarilla, leudante, empernada, con harina de trigo añadida, enriquecida;414;🌽
Harina de maíz, amarilla, leudante, empernada, simple, enriquecida;407;🌽
Bocadillos, chips de taro;126;🍟
Harina de maíz, sin germen, enriquecida, amarilla;366;🌽
Mijo, cocido;185;🍚
Snacks, palitos de sésamo, a base de trigo, salados;545;🌱
Bocadillos, chips de tortilla, sabor nacho, grasa reducida;417;🍿
Bocadillos, pasteles de arroz, arroz integral, centeno;399;🍚
Merienda, papas fritas, hechas de papas secas, simples;272;🍟
Bocadillos, tortas de maíz;408;🌽
Snacks, palitos de carne, ahumados;801;🌱
Snacks, pieles de cerdo, sabor barbacoa;1877;🌱
Bocadillos, chips de plátano;86;🌱
Yogures helados, chocolate, helado suave;189;🍦
Glaseado, vainilla, cremoso, dry mix, preparado con margarina;15;🌱
Frostings, chocolate, cremoso, dry mix, preparado con margarina;54;:cake:
Coberturas, caramelo o caramelo;71;🍦
Pudines, limón, mezcla seca, regular;3;🍋
Pudines, limón, mezcla seca, instantáneos, preparados con leche entera;126;🍋
Rellenos para pasteles, enlatados, cereza;8;🍒
Budines, crema de coco, dry mix, instantáneos, preparados con leche entera;133;🥥
Pudines, plátano, mezcla seca, regular, preparados con leche entera;125;🍌
Pudines, crema de coco, mezcla seca, regular, preparados con leche entera;14;🥥
Yogures helados, vainilla, helado suave;181;🌱
mermelada, naranja;1;🍊
Glaseado, vainilla, cremoso, mezcla seca;13;🌱
Glaseado, blanco, esponjoso, mezcla seca;126;🌱
Frostings, chocolate, cremoso, dry mix, preparado con mantequilla;54;:cake:
Flan, flan de caramelo, dry mix, preparado con leche entera;143;🍮
Cuajo, vainilla, dry mix, preparado con leche entera;146;🌱
Pudines, vainilla, mezcla seca, regular, preparados con leche al 2%;142;🍮
Rennin, vainilla, mezcla seca, preparada con leche al 2%;148;🌱
Frostings, chocolate, cremosos, listos para comer;52;🌱
Rennin, chocolate, dry mix, preparado con leche al 2%;156;🌱
Natillas de huevo, mezcla seca, preparada con leche al 2%;19;🍮
Pudines, limón, mezcla seca, instantáneos, preparados con leche al 2%;134;🍋
Budines, vainilla, dry mix, instantáneos, preparados con leche entera;126;🍮
Budines, crema de coco, dry mix, instantáneos, preparados con leche al 2%;134;🥥
Budines, chocolate, mezcla seca, regular, preparados con leche al 2%;139;🌱
Natillas de huevo, mezcla seca, preparada con leche entera;173;🍮
Natillas de huevo, mezcla seca;261;🍮
Postres de gelatina, mezcla seca;177;🍰
Bebida alcohólica, cerveza, light.;0;🍺
Carne de res, bistec redondo superior, deshuesado, magra y grasa separable, recortada a 0 grasa, seleccionada, cocida, a la parrilla;1324;🌱
Carne de res, chuck eye asado, sin hueso, America's Beef Roast, magra separable solamente, recortada a 0 grasa, selecta, cruda;8;🌱
Bebida alcohólica, cerveza, regular, todo;0;🍺
Carne de res, plato, bistec de falda interior, solo magra separable, recortada a 0 grasa, todos los grados, cocida, asada;1156;🌱
Carne de res, plato, bistec de falda exterior, solo magro separable, recortado a 0 grasa, todos los grados, cocido, asado;1048;🌱
Carne de res, pechuga, mitad plana, deshuesada, magra y grasa separable, recortada a 0 grasa, selecta, cruda;767;🌱
Carne de res, bistec redondo superior, deshuesado, magro y graso separables, recortado a 0 grasa, elección, cocido, a la parrilla;1311;🌱
Carne de res, solomillo de fondo, asado de tres puntas, magra y grasa separables, recortado a 0 grasa, selecto, crudo;815;🌱
Carne de res, mandril, cuchilla superior, solo magra separable, recortada a 0 grasa, seleccionada, cocida, asada;1134;🌱
Carne de res, mandril, cuchilla superior, solo magra separable, recortada a 0 grasa, selecta, cocida, asada;1132;🌱
Carne de res, solomillo de fondo, asado de tres puntas, magra y grasa separable, recortado a 0 grasa, seleccionado, cocido, asado;1044;🍖
Carne de res, filete de paleta, deshuesado, solo magro separable, recortado a 0 grasa, selecto, cocido, a la parrilla;1119;🌱
Carne de res, flanco, bistec, magra y grasa separable, recortada a 0 grasa, todos los grados, cocida, asada;1093;🌱
Carne de res, solomillo de fondo, asado de tres puntas, magra y grasa separable, recortado a 0 grasa, elección, cocido, asado;1014;🌱
Carne de res, solomillo inferior, asado de tres puntas, magra y grasa separable, recortado a 0 grasa, todos los grados, crudo;815;🌱
Carne de res, solomillo superior, bistec, magra y grasa separable, recortada a 1/8 de grasa, a elección, cocida, asada;1106;🌱
Carne de res, chuleta, asado de terrón, solo magro separable, recortado a 0 grasa, selecto, cocido, asado;1218;🍖
Carne de res, solomillo superior, bistec, magra y grasa separable, recortada a 1/8 de grasa, todos los grados, cocida, asada;1065;🌱
Carne de res, solomillo superior, bistec, magra y grasa separable, recortada a 1/8 de grasa, elección, cruda;765;🌱
Carne de res, filete de paleta, sin hueso, solo magro separable, recortado a 0 grasa, elección, cocido, a la parrilla;1112;🌱
Carne de res, solomillo superior, bistec, magra y grasa separable, recortada a 1/8 de grasa, todos los grados, cruda;802;🌱
Carne de res, lomo corto, lomo superior, bistec, magra y grasa separable, recortada a 1/8 de grasa, de primera calidad, cruda;742;🌱
Carne de res, lomo, bistec, magra y grasa separable, recortada a 1/8 de grasa, seleccionada, cocida, asada;1019;🌱
Carne de res, lomo, bistec, magra y grasa separable, recortada a 1/8 de grasa, selecta, cruda;765;🌱
Carne de res, lomo, asado, magra y grasa separable, recortada a 1/8 de grasa, elección, cocida, asada;933;🌱
Carne de res, lomo, bistec, magra y grasa separable, recortada a 1/8 de grasa, elección, cocida, asada;1044;🌱
Carne de res, lomo corto, bistec porterhouse, partes magras y grasas separables, recortado a 1/8 de grasa, elección, cocido, a la parrilla;992;🌱
Carne de res, lomo, lomo superior, magra y grasa separable, recortada a 1/8 de grasa, seleccionada, cocida, a la parrilla;1042;🌱
Carne de res, lomo, lomo superior, magra y grasa separable, recortada a 1/8 de grasa, selecta, cruda;775;🌱
Carne de res, lomo corto, chuletón, magra y grasa separable, recortada a 1/8 de grasa, elección, cruda;798;🌱
Carne de res, lomo corto, lomo superior, bistec, magra y grasa separable, recortada a 1/8 de grasa, elección, cocida, a la parrilla;1033;🌱
Carne de res, redonda, superior, bistec, magra y grasa separable, recortada a 1/8 de grasa, elección, cocida, asada;1206;🍖
Carne de res, pechuga, mitad plana, deshuesada, magra y grasa separable, recortada a 0 grasa, todos los grados, cruda;773;🌱
Carne de res, lomo corto, bistec porterhouse, magra y grasa separable, recortada a 1/8 de grasa, selecta, cruda;812;🌱
Carne de res, redonda, redonda superior, magra y grasa separable, recortada a 1/8 de grasa, seleccionada, cocida, estofada;1351;🍖
Carne de res, redonda, top round, bistec, magra y grasa separable, recortada a 1/8 de grasa, selecta, cruda;876;🍖
Carne de res, redonda, superior, magra y grasa separable, recortada a 1/8 de grasa, a elección, cocida, frita;1288;🌱
Carne de res, redonda, redonda superior, solo magra separable, recortada a 1/8 de grasa, a elección, cocida, frita;134;🍖
Carne de res, redonda, ojo de redonda, asada, magra y grasa separable, recortada a 1/8 de grasa, seleccionada, cocida, asada;1111;🍖
Carne de res, redonda, con la punta redonda, asada, magra y grasa separable, recortada a 1/8 de grasa, seleccionada, cocida, asada;1079;🍖
Carne de res, redonda, punta redonda, magra y grasa separable, recortada a 1/8 de grasa, selecta, cruda;771;🍖
Carne de res, bistec de paletilla, sin hueso, magra y grasa separable, recortada a 0 grasa, selecta, cruda;764;🌱
Carne de res, redonda, redonda superior, magra y grasa separable, recortada a 1/8 de grasa, elección, cocida, estofada;1331;🍖
Carne de res, redonda, ojo de redonda, asada, magra y grasa separable, recortada a 1/8 de grasa, selecta, cruda;857;🍖
Carne de res, redonda, ojo de redonda, asada, magra y grasa separable, recortada a 1/8 de grasa, elección, cocida, asada;1109;🍖
Carne de res, redonda, redonda inferior, asada, magra y grasa separable, recortada a 1/8 de grasa, elección, cocida, asada;1072;🌱
Carne de res, redonda, ojo de redonda, asada, magra y grasa separable, recortada a 1/8 de grasa, selecta, cruda;841;🍖
Carne de res, redonda, inferior, bistec, magra y grasa separable, recortada a 1/8 de grasa, selecta, cruda;817;🍖
Carne de res, redonda, inferior, bistec, magra y grasa separable, recortada a 1/8 de grasa, elección, cruda;818;🍖
Carne de res, redonda, redonda inferior, asada, magra y grasa separable, recortada a 1/8 de grasa, todos los grados, cocida, asada;1078;🍖
Carne de res, redonda, de corte completo, magra y grasa separable, recortada a 1/8 de grasa, a elección, cocida, asada;1075;🍖
Carne de res, redonda, de corte completo, magra y grasa separable, recortada a 1/8 de grasa, selecta, cruda;803;🌱
Carne de res, redonda, inferior, bistec, magra y grasa separable, recortada a 1/8 de grasa, elección, cocida, estofada;1298;🍖
Carne de res, bistec de paletilla, sin hueso, magra y grasa separable, recortada a 0 grasa, todos los grados, cruda;767;🌱
Carne de res, bistec de paletilla, sin hueso, magra y grasa separable, recortada a 0 grasa, seleccionada, cocida, a la parrilla;1054;🌱
Carne de res, costilla, extremo pequeño (costillas 10-12), magra y grasa separable, recortada a 1/8 de grasa, seleccionada, cocida, asada;1073;🍖
Carne de res, costilla, extremo pequeño (costillas 10-12), magra y grasa separable, recortada a 1/8 de grasa, elección, cocida, asada;969;🌱
Carne de res, costilla, extremo pequeño (costillas 10-12), magra y grasa separable, recortada a 1/8 de grasa, selecta, cruda;773;🌱
Carne de res, costilla, extremo pequeño (costillas 10-12), magra y grasa separable, recortada a 1/8 de grasa, elección, cocida, asada;87;🌱
Carne de res, costilla, extremo grande (costillas 6-9), magra y grasa separable, recortada a 1/8 de grasa, seleccionada, cocida, asada;913;🍖
Carne de res, costilla, extremo grande (costillas 6-9), grasa y magra separable, recortada a 1/8 de grasa, prima, cocida, asada;806;🍖
Carne de res, costilla, extremo grande (costillas 6-9), grasa y magra separable, recortada a 1/8 de grasa, prima, cruda;616;🌱
Carne de res, costilla, extremo grande (costillas 6-9), magra y grasa separable, recortada a 1/8 de grasa, excelente, cocida, asada;892;🌱
Carne de res, costilla, extremo grande (costillas 6-9), magra y grasa separable, recortada a 1/8 de grasa, seleccionada, cocida, asada;841;🍖
Carne de res, costilla, extremo grande (costillas 6-9), magra y grasa separable, recortada a 1/8 de grasa, todos los grados, cocida, asada;898;🌱
Carne de res, costilla, extremo grande (costillas 6-9), magra y grasa separable, recortada a 1/8 de grasa, todos los grados, cocida, asada;841;🌱
Carne de res, costilla, extremo grande (costillas 6-9), grasa y magra separable, recortada a 1/8 de grasa, todos los grados, cruda;635;🌱
Carne de res, costilla, entera (6 a 12 costillas), magra y grasa separable, recortada a 1/8 de grasa, selecta, cruda;638;🌱
Carne de res, costilla, entera (6 a 12 costillas), magra y grasa separables, recortada a 1/8 de grasa, de primera calidad, cocida, asada;881;🌱
Carne de res, costilla, entera (6 a 12 costillas), magra y grasa separable, recortada a 1/8 de grasa, elección, cocida, asada;869;🌱
Carne de res, chuck eye asado, sin hueso, America's Beef Roast, solo magra separable, recortada a 0 grasa, todos los grados, cocida, asada;1039;🌱
Carne de res, costilla, entera (6 a 12 costillas), magra y grasa separable, recortada a 1/8 de grasa, elección, cocida, asada;882;🌱
Carne de res, costilla, entera (costillas 6-12), magra y grasa separable, recortada a 1/8 de grasa, selecta, cruda;654;🍖
Carne de res, chuleta, asado al cuchillo, magra y grasa separable, recortada a 1/8 de grasa, selecta, cruda;678;🌱
Carne de res, mandril, asado de brazo, magra y grasa separable, recortada a 1/8 de grasa, selecta, cruda;763;🍖
Carne de res, chuleta, asado al cuchillo, magra y grasa separable, recortada a 1/8 de grasa, seleccionada, cocida, estofada;1067;🌱
Carne de res, chuleta, asado de brazo, magra y grasa separable, recortada a 1/8 de grasa, a elección, cocida, estofada;1188;🌱
Carne de res, chuleta, asado al cuchillo, magra y grasa separable, recortada a 1/8 de grasa, elección, cocida, estofada;1029;🌱
Carne de res, chuleta, asado de brazo, magra y grasa separable, recortada a 1/8 de grasa, selecta, cruda;737;🌱
Carne de res, chuleta, asado de brazo, magra y grasa separable, recortada a 1/8 de grasa, todos los grados, cocida, estofada;12;🌱
Carne de res, pechuga, entera, magra y grasa separable, recortada a 1/8 de grasa, todos los grados, cruda;719;🌱
Carne de res, compuesta de cortes minoristas recortados, magra y grasa separable, recortada a 1/8 de grasa, seleccionada, cocida;1046;🌱
Carne de res, pechuga, entera, magra y grasa separables, recortada a 1/8 de grasa, todos los grados, cocida, estofada;1009;🌱
Carne de res, pechuga, mitad plana, magra y grasa separable, recortada a 1/8 de grasa, todos los grados, cruda;76;🌱
Carne de res, chuck eye asado, sin hueso, America's Beef Roast, magra y grasa separable, recortada a 0 grasa, selecta, cruda;728;🌱
Carne de res, bistec de paletilla, sin hueso, magro y graso separable, recortado a 0 grasa, selecto, cocido, a la parrilla;1047;🌱
Carne de res, chuck eye asado, sin hueso, America's Beef Roast, magra y grasa separable, recortada a 0 grasa, selecta, cruda;732;🌱
Carne de res, chuck eye asado, sin hueso, America's Beef Roast, magra y grasa separable, recortada a 0 grasa, todos los grados, cruda;73;🌱
Carne de res, pechuga, mitad plana, deshuesada, solo magra separable, recortada a 0 grasa, todos los grados, cruda;837;🌱
Carne de res, pechuga, mitad plana, deshuesada, solo magra separable, recortada a 0 grasa, selecta, cruda;848;🌱
Carne de res, bistec de paletilla, sin hueso, solo magro separable, recortado a 0 grasa, todos los grados, cocido, a la parrilla;1097;🌱
Carne de res, pechuga, mitad plana, deshuesada, solo magra separable, recortada a 0 grasa, selecta, cruda;83;🌱
Carne de res, bistec de paletilla, sin hueso, solo magro separable, recortado a 0 grasa, selecto, crudo;795;🌱
Carne de res, bistec redondo superior, deshuesado, solo magro separable, recortado a 0 grasa, todos los grados, cocido, a la parrilla;1427;🌱
Carne de res, molida, 70% carne magra / 30% grasa, cruda;559;🍔
Carne de res, molida, 70 % de carne magra/30 % de grasa, cocida en hamburguesas, a la parrilla;891;🍔
Carne de res, chuleta, bistec bajo el centro de la cuchilla, sin hueso, corte Denver, solo magro separable, recortado a 0 grasa, selecto, crudo;768;🌱
Carne de res, molida, 70 % carne magra/30 % grasa, empanada, cocida, asada;99;🍔
Carne de res, costilla, ojo, extremo pequeño (costillas 10-12) solo magro separable, recortado a 0 grasa, selecto, cocido, asado;1182;🌱
Carne de res, lomo corto, chuletón, con hueso, solo magro separable, recortado a 1/8 de grasa, selecto, crudo;1056;🌱
Carne de res, redonda, con la punta redonda, asada, magra y grasa separable, recortada a 0 grasa, selecta, cruda;822;🍖
Carne de res, redonda, con la punta redonda, asada, magra y grasa separable, recortada a 0 grasa, selecta, cruda;796;🍖
Carne de res, lomo corto, chuletón, solo magro separable, recortado a 0 grasa, elección, cocido, asado;1127;🌱
Carne de res, lomo corto, bistec t-bone, con hueso, solo magra separable, recortada a 1/8 de grasa, todos los grados, cocida, a la parrilla;1177;🌱
Carne de res, lomo corto, bistec porterhouse, solo magro separable, recortado a 1/8 de grasa, seleccionado, cocido, a la parrilla;1282;🌱
Carne de res, lomo corto, bistec t-bone, con hueso, solo magra separable, recortada a 1/8 de grasa, todos los grados, cruda;968;🌱
Carne de res, lomo corto, bistec porterhouse, solo magra separable, recortada a 1/8 de grasa, selecta, cruda;1073;🌱
Carne de res, lomo corto, bistec porterhouse, solo magro separable, recortado a 0 grasa, todos los grados, cocido, asado;113;🌱
Carne de res, lomo corto, bistec porterhouse, solo magro separable, recortado a 0 grasa, elección, cocido, asado;1106;🌱
Carne de res, lomo corto, bistec porterhouse, solo magro separable, recortado a 1/8 de grasa, todos los grados, cocido, a la parrilla;1227;🌱
Carne de res, solomillo superior, bistec, solo magro separable, recortado a 0 grasa, seleccionado, cocido, asado;1217;🌱
Carne de res, solomillo superior, bistec, solo magro separable, recortado a 0 grasa, elección, cocido, asado;1196;🌱
Carne de res, solomillo superior, bistec, solo magro separable, recortado a 0 grasa, todos los grados, cocido, asado;1207;🌱
Carne de res, solomillo superior, bistec, magra y grasa separable, recortada a 0 grasa, seleccionada, cocida, asada;1171;🌱
Carne de res, variedad de carnes y subproductos, carne de res separada mecánicamente, cruda;644;🌱
Carne de res, variedad de carnes y subproductos, pulmones, cruda;658;🌱
Carne de res, lomo, bistec de lomo superior, sin hueso, sin labios, magra y grasa separable, recortada a 0 grasa, seleccionada, cocida, a la parrilla;1195;🌱
Carne de res, lomo, bistec de lomo superior, deshuesado, sin labios, solo magra separable, recortado a 0 grasa, todos los grados, cocido, a la parrilla;1286;🌱
Res, variedad de carnes y subproductos, pulmones, cocidos, estofados;829;🌱
Carne de res, variedad de carnes y subproductos, sesos, cocidos, fritos;635;🍔
Carne de res, variedad de carnes y subproductos, hígado, cocido, frito;1382;🍖
Carne de res, variedad de carnes y subproductos, hígado, cocido, estofado;1515;🍖
Carne de res, lomo corto, bistec porterhouse, solo magro separable, recortado a 1/8 de grasa, a elección, cocido, a la parrilla;1084;🌱
Carne de res, lomo corto, bistec t-bone, con hueso, solo magra separable, recortada a 1/8 de grasa, elección, cocida, a la parrilla;1143;🌱
Carne de res, lomo corto, bistec t-bone, con hueso, solo magra separable, recortada a 1/8 de grasa, selecta, cruda;92;🌱
Carne de res, ojo de bife, extremo pequeño (costillas 10-12), solo magra separable, recortada a 0 grasa, selecta, cruda;827;🌱
Carne de res, costillas, shortribs, solo magra separable, selecta, cruda;744;🌱
Carne de res, costillas, shortribs, solo magra separable, selecta, cocida, estofada;1215;🌱
Carne de res, flanco, bistec, solo magra separable, recortada a 0 grasa, elección, cocida, asada;1099;🌱
Carne de res, redonda, de corte completo, solo magra separable, recortada a 1/4 de grasa, a elección, cocida, asada;1154;🍖
Carne de res, costilla, ojo, extremo pequeño (costillas 10-12), magra y grasa separable, recortada a 0 grasa, selecta, cruda;684;🌱
Carne de res, costillas, shortribs, magra y grasa separable, selecta, cocida, estofada;852;🌱
Carne de res, redonda, de corte completo, solo magra separable, recortada a 1/4 de grasa, selecta, cocida, asada;1142;🍖
Carne de res, flanco, bistec, solo magro separable, recortado a 0 grasa, elección, cocido, estofado;1107;🌱
Carne de res, pechuga, entera, solo magra separable, todos los grados, cruda;809;🌱
Carne de res, cortes para venta al por menor, grasa separable, cocida;421;🌱
Carne de res, flanco, bistec, solo magra separable, recortada a 0 grasa, selecta, cruda;858;🌱
Nueces, mantequilla de almendras, natural, con sal añadida;1149;🌱
Nueces, almendras, tostadas con aceite, ligeramente saladas;1146;🌱
Semillas, semillas de calabaza y calabaza, enteras, tostadas, con sal añadida;924;🌰
Frutos secos, frutos secos mixtos, tostados en aceite, con cacahuetes, con sal añadida;1182;🥜
Carne de res, cortes para venta al por menor, grasa separable, cruda;324;🌱
Semillas, mantequilla de semilla de girasol, con sal añadida (Incluye alimentos para el Programa de Distribución de Alimentos del USDA);942;🌰
