name;phe;emoji
Porc, salé, jambon, jarret, non désossé, maigre séparable seulement, non chauffé;952;🍖
Porc, salé, jambon, jarret, non désossé, maigre séparable seulement, chauffé, rôti;106;🍖
Porc, salé, jambon, croupe, avec os, maigre séparable seulement, chauffé, rôti;1041;🍖
Porc, salé, jambon avec jus naturel, croupe, avec os, maigre et gras séparable, chauffé, rôti;896;🍖
Porc, salé, jambon avec jus naturel, tranche, non désossé, maigre et gras séparable, chauffé, pan-broil;1045;🍖
Porc, salé, jambon et produit d'eau, entier, désossé, maigre et gras séparable, chauffé, rôti;555;🍖
Porc, salé, jambon avec jus naturel, jarret, non désossé, maigre et gras séparable, chauffé, rôti;912;🍖
Porc, salé, jambon et produit d'eau, tranche, désossé, maigre et gras séparable, chauffé, pan-broil;603;🍖
Porc, salé, jambon -- eau ajoutée, tranche, non désossé, maigre et gras séparable, chauffé, pan-broil;829;🌱
Porc, salé, jambon -- eau ajoutée, croupe, avec os, maigre et gras séparable, chauffé, rôti;801;🍖
Porc, salé, jambon -- eau ajoutée, tranche, désossé, maigre et gras séparable, chauffé, pan-broil;744;🍖
Porc, salé, jambon -- eau ajoutée, jarret, non désossé, maigre et gras séparable, chauffé, rôti;74;🍖
Porc, salé, jambon et produit d'eau, jarret, non désossé, maigre et gras séparable, non chauffé;564;🍖
Porc, salé, jambon et produit d'eau, en tranches, non désossé, maigre et gras séparable, non chauffé;545;🍖
Porc, salé, jambon et produit d'eau, croupe, non désossé, maigre et gras séparable, non chauffé;639;🍖
Porc, salé, jambon et produit d'eau, entier, désossé, maigre et gras séparable, non chauffé;562;🍖
Porc, jarrets de porc marinés;554;🍖
Porc, salé, jambon, graisse séparable, désossé, non chauffé;277;🍖
Porc, salé, jambon avec jus naturel, entier, désossé, maigre et gras séparable, non chauffé;775;🍖
Porc, salé, jambon, tranche, non désossé, maigre séparable seulement, chauffé, pan-broil;1087;🍖
Porc, salé, jambon, graisse séparable, désossé, chauffé;324;🍖
Porc, salé, jambon et produit d'eau, en tranches, non désossé, maigre séparable seulement, non chauffé;579;🍖
Porc, salé, jambon et produit d'eau, jarret, non désossé, non chauffé, maigre séparable seulement;701;🍖
Porc, salé, jambon et produit d'eau, croupe, avec os, maigre séparable seulement, non chauffé;717;🌱
Porc, salé, jambon -- eau ajoutée, tranche, non désossé, maigre séparable seulement, non chauffé;695;🍖
Betteraves, conserves, emballage régulier, solides et liquides;23;🌱
Porc, salé, jambon -- eau ajoutée, entier, désossé, maigre séparable seulement, chauffé, rôti;719;🍖
Porc, salé, jambon et produit d'eau, jarret, non désossé, maigre séparable seulement, chauffé, rôti;868;🍖
Porc, salé, jambon -- eau ajoutée, entier, désossé, maigre séparable seulement, non chauffé;694;🍖
Haricots, mange-tout, verts, en conserve, emballage régulier, solides et liquides;29;🌱
Haricots, mange-tout, verts, cuits, bouillis, égouttés, sans sel;69;🌱
Betteraves, crues;46;🍆
Betteraves, cuites, bouillies, égouttées;48;🍽
Haricots secs, en conserve, tous styles, assaisonnés, solides et liquides;3;🌱
Haricots, mange-tout, verts, en conserve, emballage régulier, solides égouttés;38;🌱
Haricots de Lima, graines immatures, cuites, bouillies, égouttées, sans sel;336;🌱
Haricots mungo, graines mûres, germées, cuites, sautées;183;🍚
Haricots de Lima, graines immatures, en conserve, emballage régulier, solides et liquides;2;🌱
Haricots, marine, graines mûres, germées, cuites, bouillies, égouttées, sans sel;357;🍚
Haricots mungo, graines mûres, germées, cuites, bouillies, égouttées, sans sel;86;🌱
Haricots, bleu marine, graines mûres, germées, crues;31;🌱
Prunes, en conserve, violettes, pack de sirop extra lourd, solides et liquides;8;🌱
Plantains, jaunes, cuits;53;🍌
Prunes, en conserve, violettes, pack de sirop lourd, solides et liquides;8;🌱
Poires, séchées, soufrées, mijotées, additionnées de sucre;23;🌱
Ananas, en conserve, pack de jus, solides et liquides;1;🌱
Ananas, cru, toutes variétés;21;🍍
Ananas, en conserve, sirop léger, solides et liquides;9;🌱
Ananas, en conserve, pack d'eau, solides et liquides;11;🌱
Poires, séchées, sulfurées, non cuites;49;🌱
Poires, séchées, soufrées, mijotées, sans sucre ajouté;24;🌱
Poires, en conserve, pack de sirop extra lourd, solides et liquides;5;🌱
Poires, en conserve, pack d'eau, solides et liquides;5;🌱
Poires, crues;11;🌱
Pêches, en conserve, pack de sirop extra lourd, solides et liquides;15;🌱
Pêches, congelées, tranchées, sucrées;2;🌱
Pêches, en conserve, paquet de sirop lourd, solides et liquides;14;🌱
Pêches, épicées, en conserve, paquet de sirop lourd, solides et liquides;13;🌱
Pêches, séchées, soufrées, mijotées, additionnées de sucre;33;🌱
Pêches, en conserve, sirop léger, solides et liquides;14;🌱
Mandarines, (oranges mandarines), en conserve, pack de jus;2;🍊
Mandarines, (mandarines), crues;18;🍊
Jus d'orange, réfrigéré, y compris à partir de concentré;11;🍊
Jus d'orange, en conserve, non sucré;8;🍊
Jus d'orange, réfrigéré, à base de concentré, additionné de calcium et de vitamine D;11;🍊
Oranges, crues, toutes les variétés commerciales;31;🍊
Olives, mûres, en conserve (jumbo-super colossal);34;🌱
Olives, mûres, en conserve (petites-très grandes);29;🍏
Jus d'orange, cru (comprend les aliments pour le programme de distribution alimentaire de l'USDA);9;🍊
Longanes, crus;3;🌱
Melons, cantaloup, cru;23;🌱
Porc, style oriental, déshydraté;502;🍖
Sauce tomate, en conserve, sans sel ajouté;36;🍅
Fromage, crème, faible en gras;384;🧀
Fromage, cottage, avec des légumes;645;🧀
OLIVE GARDEN, raviolis au fromage sauce marinara;362;🌱
CARRABBA'S ITALIAN GRILL, raviolis au fromage sauce marinara;411;🌱
Restaurant, italien, raviolis au fromage sauce marinara;355;🌱
Restaurant, mexicain, quesadilla au fromage;823;🌱
Restaurant, Italien, spaghetti sauce pomodoro (sans viande);165;🌱
GRILLADE ITALIENNE DE CARRABBA, lasagnes;492;🌱
Restaurant, style familial, chili avec viande et haricots;474;🍲
Restaurant, style familial, spaghetti et boulettes de viande;4;🌱
Restaurant, style familial, onion rings;226;🌱
DENNY'S, salade de chou;3;🌱
DENNY'S, lanières de poulet;7;🌱
DENNY'S, filet de poisson, pané ou pané, frit;5;🌱
TGI FRIDAY'S, doigts de poulet;699;🌱
APPLEBEE'S, salade de chou;17;🌱
APPLEBEE'S, piment;474;🍎
CRACKER BARREL, rondelles d'oignon, coupe épaisse;24;🌱
APPLEBEE'S, poisson, pané à la main;54;🐟
TGI FRIDAY'S, bifteck de surlonge classique (10 oz);1314;🌱
Restaurant, style familial, steak de surlonge;1266;🌱
Restaurant, style familial, bâtonnets de mozzarella frits;851;🌱
TGI FRIDAY'S, doigts de poulet, du menu enfant;683;🌱
APPLEBEE'S, KRAFT, Macaroni & Cheese, du menu enfant;273;🍎
APPLEBEE'S, bâtonnets de mozzarella;878;🌱
APPLEBEE'S, filets de poulet, du menu enfant;76;🌱
APPLEBEE'S, Crevettes Double Crunch;55;🍤
Lion de mer, Steller, rein (indigène de l'Alaska);1;🐋
Aliments pour bébés, céréales de riz, secs, GRAIN ENTIER BIOLOGIQUE EARTHS BEST, enrichis uniquement de fer;364;🍚
Mélange de riz et de vermicelles, saveur de boeuf, non préparé;45;🌱
Mélange de riz et de vermicelles, saveur de riz pilaf, non préparé;32;🌱
Farine de blé, blanche (industrielle), 11,5 % de protéines, non blanchie, enrichie;506;🌾
Farine de blé, blanche (industrielle), 11,5 % de protéines, blanchie, non enrichie;506;🌾
Farine de sorgho, à grains entiers;441;🌾
Farine de blé, blanche (industrielle), 13% de protéines, blanchie, enrichie;598;🌾
Spaghetti, fortifié en protéines, sec, enrichi (nx 6,25);962;🌱
Farine de blé, blanche (industrielle), 10% de protéines, non blanchie, enrichie;399;🌾
Farine de blé, blanche, tout usage, enrichie, non blanchie;52;🌾
Farine de blé, blanche (industrielle), 11,5 % de protéines, blanchie, enrichie;506;🌾
Riz, blanc, à grains longs, régulier, cuit, non enrichi, avec du sel;144;🍚
Spaghetti, enrichi en protéines, cuit, enrichi (nx 6,25);391;🌱
Semoule, non enrichie;616;🍚
Farine de maïs, dégermée, non enrichie, jaune;366;🌽
Riz, blanc, à grain court, cru, non enrichi;348;🍚
Pâtes, sèches, non enrichies;668;🍝
Riz, blanc, grain moyen, cuit, non enrichi;127;🍚
Pâtes, cuites, non enrichies, sans sel ajouté;297;🌱
Riz, blanc, à grain court, cuit, non enrichi;126;🍚
Nouilles, œuf, non enrichies, cuites, sans sel ajouté;24;🌱
Semoule de maïs, blanche, auto-levante, boulonnée, additionnée de farine de blé, enrichie;414;🌽
Farine de maïs, dégermée, enrichie, blanche;366;🌽
Farine de maïs, blanche, auto-levante, boulonnée, nature, enrichie;407;🌽
Teff, cuit;203;🍚
Quinoa, cuit;185;🍚
Nouilles, œuf, cuites, enrichies, avec sel ajouté;24;🌱
Grain de maïs, blanc;463;🌽
Nouilles de riz, cuites;95;🍜
Nouilles, japonaises, somen, sèches;551;🍜
Spaghetti, épinards, sec;642;🌱
Farines de froment, pain, non enrichies;591;🍞
Nouilles, japonaises, somen, cuites;194;🍜
Pâtes, blé entier, cuites (comprend les aliments pour le programme de distribution alimentaire de l'USDA);298;🌱
Spaghetti, épinards, cuit;22;🌱
Nouilles, japonaises, soba, sèches;617;🍜
Macaroni, légume, enrichi, sec;632;🍝
Macaroni, légume, enrichi, cuit;218;🍝
Nouilles, japonaises, soba, cuites;217;🍜
Pâtes, faites maison, faites sans œuf, cuites;212;🌱
Pâtes, faites maison, faites avec des œufs, cuites;262;🍝
Riz sauvage, cuit;195;🍚
Pâtes, sans gluten, maïs, cuites;129;🌱
Pâtes, sans gluten, maïs, sèches;366;🌱
Farine de blé, blanche, pain, enrichie;591;🍞
Farine de riz, brun;373;🍚
Blé tendre rouge d'hiver;508;🌾
Blé dur rouge d'hiver;592;🌾
Germe de blé, brut;928;🌾
Farine de blé, grains entiers (comprend les aliments pour le programme de distribution alimentaire de l'USDA);682;🌾
Farine de blé, blanche, tout usage, auto-levante, enrichie;498;🌾
Farine de blé, blanche, tout usage, enrichie, blanchie;52;🌾
Grain de seigle;435;🌾
Blé dur roux de printemps;724;🌾
Farine de seigle, légère;445;🌾
Farine de triticale, à grains entiers;644;🌾
Farine de seigle, foncée;646;🍞
Farine de seigle, moyenne;488;🍞
Riz, blanc, gluant, non enrichi, non cuit;364;🍚
Riz, blanc, à grain court, enrichi, cuit;126;🍚
Riz, blanc, grain moyen, enrichi, cuit;127;🍚
Riz, blanc, à grains longs, régulier, enrichi, cuit;144;🍚
Riz, blanc, à grain court, enrichi, non cuit;348;🍚
Riz, blanc, à grains longs, régulier, cru, enrichi;381;🍚
Riz, blanc, grain moyen, cru, enrichi;353;🍚
Son d'avoine, cuit;155;🍚
Riz, brun, grain moyen, cuit (comprend les aliments pour le programme de distribution alimentaire de l'USDA);119;🍚
Quinoa, non cuit;593;🍚
Son d'avoine, cru;908;🌾
Semoule de maïs, jaune, auto-levante, boulonnée, additionnée de farine de blé, enrichie;414;🌽
Farine de maïs, jaune, auto-levante, boulonnée, nature, enrichie;407;🌽
Snacks, chips de taro;126;🍟
Farine de maïs, dégermée, enrichie, jaune;366;🌽
Millet, cuit;185;🍚
Snacks, bâtonnets de sésame, à base de blé, salés;545;🌱
Collations, croustilles de tortilla, saveur nacho, teneur réduite en matières grasses;417;🍿
Collations, galettes de riz, riz brun, seigle;399;🍚
Snack, croustilles, à base de pommes de terre séchées, nature;272;🍟
Snacks, galettes de maïs;408;🌽
Snacks, bâtonnets de boeuf, fumés;801;🌱
Snacks, peaux de porc, saveur barbecue;1877;🌱
Snacks, chips de banane;86;🌱
Yogourts glacés, chocolat, soft-serve;189;🍦
Glaçages, vanille, crémeux, mélange sec, préparé avec de la margarine;15;🌱
Glaçages, chocolat, crémeux, mélange sec, préparé avec de la margarine;54;:cake:
Garnitures, caramel au beurre ou caramel;71;🍦
Poudings, citron, mélange sec, régulier;3;🍋
Poudings, citron, mélange sec, instantané, préparé avec du lait entier;126;🍋
Garnitures de tarte, en conserve, cerise;8;🍒
Poudings, crème de noix de coco, mélange sec, instantané, préparé avec du lait entier;133;🥥
Poudings, banane, mélange sec, régulier, préparé avec du lait entier;125;🍌
Poudings, crème de noix de coco, mélange sec, régulier, préparé avec du lait entier;14;🥥
Yaourts glacés, vanille, soft-serve;181;🌱
Marmelade, orange;1;🍊
Glaçages, vanille, crémeux, mélange sec;13;🌱
Glaçages, blancs, moelleux, mélange sec;126;🌱
Glaçages, chocolat, crémeux, mélange sec, préparé avec du beurre;54;:cake:
Flan, crème caramel, mélange sec, préparé avec du lait entier;143;🍮
Présure, vanille, mélange sec, préparé avec du lait entier;146;🌱
Poudings, vanille, mélange sec, régulier, préparé avec du lait 2 %;142;🍮
Présure, vanille, mélange sec, préparé avec du lait 2%;148;🌱
Glaçages, chocolat, crémeux, prêt-à-manger;52;🌱
Présure, chocolat, mélange sec, préparé avec du lait 2%;156;🌱
Crèmes aux oeufs, mélange sec, préparé avec du lait 2%;19;🍮
Poudings, citron, mélange sec, instantané, préparé avec du lait 2 %;134;🍋
Poudings, vanille, mélange sec, instantané, préparé avec du lait entier;126;🍮
Poudings, crème de noix de coco, mélange sec, instantané, préparé avec du lait 2 %;134;🥥
Poudings, chocolat, mélange sec, régulier, préparé avec du lait 2%;139;🌱
Crèmes aux œufs, mélange sec, préparé avec du lait entier;173;🍮
Crèmes aux œufs, mélange sec;261;🍮
Desserts à la gélatine, mélange sec;177;🍰
Boisson alcoolisée, bière, light;0;🍺
Boeuf, rond, steak rond supérieur, désossé, maigre et gras séparable, paré à 0 gras, sélectionné, cuit, grillé;1324;🌱
Bœuf, rôti de mandrin, désossé, rôti de bœuf américain, maigre séparable uniquement, coupé à 0 gras, sélectionné, cru;8;🌱
Boisson alcoolisée, bière, régulière, tout;0;🍺
Boeuf, assiette, bifteck de jupe intérieur, maigre séparable seulement, paré à 0 gras, tous les grades, cuit, grillé;1156;🌱
Boeuf, assiette, bifteck de jupe extérieur, maigre séparable seulement, paré à 0 gras, tous les grades, cuit, grillé;1048;🌱
Bœuf, poitrine, demi-plat, désossé, maigre et gras séparable, paré à 0 gras, au choix, cru;767;🌱
Boeuf, rond, steak rond supérieur, désossé, maigre et gras séparable, paré à 0 gras, au choix, cuit, grillé;1311;🌱
Bœuf, bas de surlonge, rôti à trois pointes, maigre et gras séparable, paré à 0 gras, au choix, cru;815;🌱
Boeuf, mandrin, lame supérieure, maigre séparable seulement, paré à 0 gras, sélectionné, cuit, grillé;1134;🌱
Boeuf, mandrin, lame supérieure, maigre séparable seulement, paré à 0 gras, au choix, cuit, grillé;1132;🌱
Bœuf, bas de surlonge, rôti à trois pointes, maigre et gras séparable, paré à 0 gras, sélectionné, cuit, rôti;1044;🍖
Boeuf, steak d'épaule, désossé, maigre séparable seulement, paré à 0 gras, sélectionné, cuit, grillé;1119;🌱
Bœuf, flanc, bifteck, maigre et gras séparable, paré à 0 gras, tous grades, cuit, grillé;1093;🌱
Bœuf, bas de surlonge, rôti à trois pointes, maigre et gras séparable, paré à 0 gras, au choix, cuit, rôti;1014;🌱
Bœuf, bas de surlonge, rôti à trois pointes, maigre et gras séparable, paré à 0 gras, tous les grades, cru;815;🌱
Boeuf, haut de surlonge, steak, maigre et gras séparable, paré à 1/8 de gras, au choix, cuit, grillé;1106;🌱
Boeuf, mandrin, rôti de motte, maigre séparable seulement, paré à 0 gras, sélectionné, cuit, rôti;1218;🍖
Bœuf, haut de surlonge, bifteck, maigre et gras séparable, paré à 1/8 de gras, tous les grades, cuit, grillé;1065;🌱
Boeuf, haut de surlonge, steak, maigre et gras séparable, paré à 1/8 de gras, au choix, cru;765;🌱
Boeuf, steak d'épaule, désossé, maigre séparable seulement, paré à 0 gras, au choix, cuit, grillé;1112;🌱
Bœuf, haut de surlonge, bifteck, maigre et gras séparable, paré à 1/8 de gras, tous grades, cru;802;🌱
Boeuf, longe courte, longe supérieure, steak, maigre et gras séparable, coupé à 1/8 de gras, premier, cru;742;🌱
Boeuf, filet, steak, maigre et gras séparable, coupé à 1/8 de gras, sélectionné, cuit, grillé;1019;🌱
Boeuf, filet, steak, maigre et gras séparable, paré à 1/8 de gras, sélectionné, cru;765;🌱
Boeuf, filet, rôti, maigre et gras séparable, paré à 1/8 de gras, au choix, cuit, rôti;933;🌱
Boeuf, filet, steak, maigre et gras séparable, coupé à 1/8 de gras, au choix, cuit, grillé;1044;🌱
Boeuf, longe courte, bifteck d'aloyau, maigre et gras séparable, paré à 1/8 de gras, au choix, cuit, grillé;992;🌱
Boeuf, longe, haut de longe, maigre et gras séparable, paré à 1/8 de gras, sélectionné, cuit, grillé;1042;🌱
Boeuf, longe, haut de longe, maigre et gras séparable, coupé à 1/8 de gras, sélectionné, cru;775;🌱
Boeuf, longe courte, bifteck d'aloyau, maigre et gras séparable, paré à 1/8 de gras, au choix, cru;798;🌱
Boeuf, longe courte, longe supérieure, steak, maigre et gras séparable, paré à 1/8 de gras, au choix, cuit, grillé;1033;🌱
Boeuf, rond, haut rond, steak, maigre et gras séparable, paré à 1/8 de gras, au choix, cuit, grillé;1206;🍖
Bœuf, poitrine, demi-plat, désossé, maigre et gras séparable, paré à 0 gras, tous grades, cru;773;🌱
Boeuf, longe courte, bifteck d'aloyau, maigre et gras séparable, paré à 1/8 de gras, au choix, cru;812;🌱
Boeuf, rond, haut rond, maigre et gras séparable, paré à 1/8 de gras, sélectionné, cuit, braisé;1351;🍖
Boeuf, rond, haut de ronde, steak, maigre et gras séparable, coupé à 1/8 de gras, sélectionné, cru;876;🍖
Boeuf, rond, haut rond, maigre et gras séparable, paré à 1/8 de gras, au choix, cuit, poêlé;1288;🌱
Boeuf, rond, haut rond, maigre séparable seulement, paré à 1/8 de gras, au choix, cuit, poêlé;134;🍖
Boeuf, rond, oeil de rond, rôti, maigre et gras séparable, paré à 1/8 de gras, sélectionné, cuit, rôti;1111;🍖
Boeuf, rond, pointe ronde, rôti, maigre et gras séparable, paré à 1/8 de gras, sélectionné, cuit, rôti;1079;🍖
Boeuf, rond, pointe ronde, maigre et gras séparable, coupé à 1/8 de gras, sélectionné, cru;771;🍖
Bœuf, bifteck d'épaule, désossé, maigre et gras séparable, paré à 0 gras, au choix, cru;764;🌱
Boeuf, rond, haut rond, maigre et gras séparable, paré à 1/8 de gras, au choix, cuit, braisé;1331;🍖
Boeuf, rond, oeil de rond, rôti, maigre et gras séparable, paré à 1/8 de gras, au choix, cru;857;🍖
Boeuf, rond, oeil de rond, rôti, maigre et gras séparable, paré à 1/8 de gras, au choix, cuit, rôti;1109;🍖
Boeuf, rond, bas rond, rôti, maigre et gras séparable, paré à 1/8 de gras, au choix, cuit, rôti;1072;🌱
Boeuf, rond, oeil de rond, rôti, maigre et gras séparable, paré à 1/8 de gras, sélectionné, cru;841;🍖
Bœuf, rond, bas de ronde, steak, maigre et gras séparable, paré à 1/8 de gras, sélectionné, cru;817;🍖
Boeuf, rond, bas rond, steak, maigre et gras séparable, paré à 1/8 de gras, au choix, cru;818;🍖
Boeuf, rond, bas rond, rôti, maigre et gras séparable, paré à 1/8 de gras, tous grades, cuit, rôti;1078;🍖
Boeuf, rond, coupe complète, maigre et gras séparable, paré à 1/8 de gras, au choix, cuit, grillé;1075;🍖
Boeuf, rond, coupe complète, maigre et gras séparable, paré à 1/8 de gras, au choix, cru;803;🌱
Boeuf, rond, bas de ronde, steak, maigre et gras séparable, paré à 1/8 de gras, au choix, cuit, braisé;1298;🍖
Bœuf, bifteck d'épaule, désossé, maigre et gras séparable, paré à 0 gras, tous grades, cru;767;🌱
Bœuf, bifteck d'épaule, désossé, maigre et gras séparable, paré à 0 gras, sélectionné, cuit, grillé;1054;🌱
Boeuf, côte, petit bout (côtes 10-12), maigre et gras séparable, paré à 1/8 de gras, sélectionné, cuit, grillé;1073;🍖
Boeuf, côte, petit bout (côtes 10-12), maigre et gras séparable, paré à 1/8 de gras, au choix, cuit, grillé;969;🌱
Boeuf, côte, petit bout (côtes 10-12), maigre et gras séparable, paré à 1/8 de gras, sélectionné, cru;773;🌱
Boeuf, côte, petit bout (côtes 10-12), maigre et gras séparable, paré à 1/8 de gras, au choix, cuit, rôti;87;🌱
Boeuf, côte, gros bout (côtes 6-9), maigre et gras séparable, paré à 1/8 de gras, sélectionné, cuit, rôti;913;🍖
Boeuf, côte, gros bout (côtes 6-9), maigre et gras séparable, paré à 1/8 de gras, premier, cuit, grillé;806;🍖
Boeuf, côte, gros bout (côtes 6-9), maigre et gras séparable, paré à 1/8 de gras, premier, cru;616;🌱
Boeuf, côte, gros bout (côtes 6-9), maigre et gras séparable, coupé à 1/8 de gras, premier, cuit, rôti;892;🌱
Boeuf, côte, gros bout (côtes 6-9), maigre et gras séparable, paré à 1/8 de gras, sélectionné, cuit, grillé;841;🍖
Boeuf, côte, gros bout (côtes 6-9), maigre et gras séparable, paré à 1/8 de gras, tous grades, cuit, rôti;898;🌱
Boeuf, côte, gros bout (côtes 6-9), maigre et gras séparable, paré à 1/8 de gras, tous grades, cuit, grillé;841;🌱
Boeuf, côte, gros bout (côtes 6-9), maigre et gras séparable, paré à 1/8 de gras, tous grades, cru;635;🌱
Boeuf, côte, entier (côtes 6-12), maigre et gras séparable, paré à 1/8 de gras, au choix, cru;638;🌱
Boeuf, côte, entier (côtes 6-12), maigre et gras séparable, paré à 1/8 de gras, premier, cuit, rôti;881;🌱
Boeuf, côte, entier (côtes 6-12), maigre et gras séparable, paré à 1/8 de gras, au choix, cuit, grillé;869;🌱
Boeuf, rôti d'oeil de mandrin, désossé, rôti de boeuf américain, maigre séparable seulement, paré à 0 gras, tous les grades, cuit, rôti;1039;🌱
Boeuf, côte, entier (côtes 6-12), maigre et gras séparable, paré à 1/8 de gras, au choix, cuit, rôti;882;🌱
Boeuf, côte, entier (côtes 6-12), maigre et gras séparable, paré à 1/8 de gras, sélectionné, cru;654;🍖
Bœuf, mandrin, rôti de palette, maigre et gras séparable, paré à 1/8 de gras, sélectionné, cru;678;🌱
Boeuf, mandrin, rôti de bras, maigre et gras séparable, coupé à 1/8 de gras, sélectionné, cru;763;🍖
Bœuf, mandrin, rôti de palette, maigre et gras séparable, paré à 1/8 de gras, sélectionné, cuit, braisé;1067;🌱
Boeuf, mandrin, rôti de bras, maigre et gras séparable, paré à 1/8 de gras, au choix, cuit, braisé;1188;🌱
Boeuf, mandrin, rôti de palette, maigre et gras séparable, paré à 1/8 de gras, au choix, cuit, braisé;1029;🌱
Bœuf, mandrin, rôti de bras, maigre et gras séparable, paré à 1/8 de gras, au choix, cru;737;🌱
Bœuf, mandrin, rôti de bras, maigre et gras séparable, paré à 1/8 de gras, tous les grades, cuit, braisé;12;🌱
Bœuf, poitrine, entier, maigre et gras séparable, paré à 1/8 de gras, tous grades, cru;719;🌱
Bœuf, composé de coupes de détail parées, maigre et gras séparable, paré à 1/8 de gras, sélectionné, cuit;1046;🌱
Bœuf, poitrine, entier, maigre et gras séparable, paré à 1/8 de gras, tous grades, cuit, braisé;1009;🌱
Boeuf, poitrine, moitié plate, maigre et gras séparable, paré à 1/8 de gras, tous grades, cru;76;🌱
Bœuf, rôti de mandrin, désossé, rôti de bœuf américain, maigre et gras séparable, coupé à 0 gras, au choix, cru;728;🌱
Bœuf, bifteck d'épaule, désossé, maigre et gras séparable, paré à 0 gras, au choix, cuit, grillé;1047;🌱
Bœuf, rôti de mandrin, désossé, rôti de bœuf américain, maigre et gras séparable, coupé à 0 gras, sélectionné, cru;732;🌱
Bœuf, rôti de chuck eye, désossé, rôti de bœuf américain, maigre et gras séparable, paré à 0 gras, toutes qualités, cru;73;🌱
Boeuf, poitrine, moitié plate, maigre séparable désossé seulement, paré à 0 gras, tous les grades, cru;837;🌱
Boeuf, poitrine, demi-plat, désossé, maigre séparable seulement, paré à 0 gras, sélectionné, cru;848;🌱
Bœuf, bifteck d'épaule, désossé, maigre séparable seulement, paré à 0 gras, tous les grades, cuit, grillé;1097;🌱
Boeuf, poitrine, demi-plat, désossé, maigre séparable seulement, paré à 0 gras, au choix, cru;83;🌱
Bœuf, bifteck d'épaule, désossé, maigre séparable seulement, paré à 0 gras, sélectionné, cru;795;🌱
Boeuf, rond, steak rond supérieur, désossé, maigre séparable seulement, paré à 0 gras, tous les grades, cuit, grillé;1427;🌱
Boeuf, haché, 70% viande maigre / 30% gras, cru;559;🍔
Bœuf, haché, 70 % de viande maigre / 30 % de matières grasses, cuit en galette, poêlé;891;🍔
Bœuf, mandrin, bifteck central sous la lame, désossé, coupe Denver, maigre séparable seulement, paré à 0 gras, sélectionné, cru;768;🌱
Boeuf, haché, 70% viande maigre / 30% gras, galette, cuit, grillé;99;🍔
Boeuf, côte, oeil, petit bout (côtes 10-12) maigre séparable seulement, paré à 0 gras, sélectionné, cuit, grillé;1182;🌱
Boeuf, longe courte, bifteck d'aloyau, non désossé, maigre séparable seulement, paré à 1/8 de gras, sélectionné, cru;1056;🌱
Boeuf, rond, pointe ronde, rôti, maigre et gras séparable, paré à 0 gras, sélectionné, cru;822;🍖
Boeuf, rond, pointe ronde, rôti, maigre et gras séparable, paré à 0 gras, au choix, cru;796;🍖
Boeuf, longe courte, bifteck d'aloyau, maigre séparable seulement, paré à 0 gras, au choix, cuit, grillé;1127;🌱
Boeuf, longe courte, bifteck d'aloyau, non désossé, maigre séparable seulement, paré à 1/8 de gras, tous les grades, cuit, grillé;1177;🌱
Boeuf, longe courte, bifteck d'aloyau, maigre séparable seulement, paré à 1/8 de gras, sélectionné, cuit, grillé;1282;🌱
Boeuf, longe courte, bifteck d'aloyau, non désossé, maigre séparable seulement, paré à 1/8 de gras, tous grades, cru;968;🌱
Boeuf, longe courte, bifteck d'aloyau, maigre séparable seulement, paré à 1/8 de gras, sélectionné, cru;1073;🌱
Boeuf, longe courte, bifteck d'aloyau, maigre séparable seulement, paré à 0 gras, tous grades, cuit, grillé;113;🌱
Boeuf, longe courte, bifteck d'aloyau, maigre séparable seulement, paré à 0 gras, au choix, cuit, grillé;1106;🌱
Boeuf, longe courte, bifteck d'aloyau, maigre séparable seulement, paré à 1/8 de gras, tous grades, cuit, grillé;1227;🌱
Boeuf, haut de surlonge, steak, maigre séparable seulement, paré à 0 gras, sélectionné, cuit, grillé;1217;🌱
Boeuf, haut de surlonge, steak, maigre séparable seulement, paré à 0 gras, au choix, cuit, grillé;1196;🌱
Bœuf, haut de surlonge, bifteck, maigre séparable seulement, paré à 0 gras, tous les grades, cuit, grillé;1207;🌱
Boeuf, haut de surlonge, steak, maigre et gras séparable, paré à 0 gras, sélectionné, cuit, grillé;1171;🌱
Boeuf, viandes et sous-produits variés, boeuf séparé mécaniquement, cru;644;🌱
Bœuf, viandes et sous-produits variés, poumons, crus;658;🌱
Boeuf, longe, bifteck de longe supérieur, désossé, sans lèvre, maigre et gras séparable, paré à 0 gras, sélectionné, cuit, grillé;1195;🌱
Boeuf, longe, bifteck de longe supérieur, désossé, sans lèvre, maigre séparable seulement, paré à 0 gras, tous les grades, cuit, grillé;1286;🌱
Bœuf, viandes et sous-produits variés, poumons, cuits, braisés;829;🌱
Bœuf, viandes et sous-produits variés, cerveau, cuit, poêlé;635;🍔
Bœuf, viandes et sous-produits variés, foie, cuit, poêlé;1382;🍖
Bœuf, viandes et sous-produits variés, foie, cuit, braisé;1515;🍖
Boeuf, longe courte, bifteck d'aloyau, maigre séparable seulement, paré à 1/8 de gras, au choix, cuit, grillé;1084;🌱
Boeuf, longe courte, bifteck d'aloyau, non désossé, maigre séparable seulement, paré à 1/8 de gras, au choix, cuit, grillé;1143;🌱
Boeuf, longe courte, bifteck d'aloyau, non désossé, maigre séparable seulement, paré à 1/8 de gras, au choix, cru;92;🌱
