name;phe;emoji
Nudeln, japanisch, Soba, trocken;617;🍜
Makkaroni, Gemüse, angereichert, trocken;632;🍝
Makkaroni, Gemüse, angereichert, gekocht;218;🍝
Nudeln, japanisch, Soba, gekocht;217;🍜
Pasta, hausgemacht, ohne Ei, gekocht;212;🌱
Pasta, hausgemacht, mit Ei gemacht, gekocht;262;🍝
Wildreis, gekocht;195;🍚
Nudeln, glutenfrei, Mais, gekocht;129;🌱
Nudeln, glutenfrei, Mais, trocken;366;🌱
Weizenmehl, weiß, Brot, angereichert;591;🍞
Reismehl, braun;373;🍚
Weizen, weicher roter Winter;508;🌾
Weizen, harter roter Winter;592;🌾
Weizenkeime, roh;928;🌾
Weizenmehl, Vollkorn (umfasst Lebensmittel für das Food Distribution Program des USDA);682;🌾
Weizenmehl, weiß, universell, selbstaufgehend, angereichert;498;🌾
Weizenmehl, weiß, universell, angereichert, gebleicht;52;🌾
Roggenkorn;435;🌾
Weizen, harter roter Frühling;724;🌾
Roggenmehl, hell;445;🌾
Triticale-Mehl, Vollkorn;644;🌾
Roggenmehl, dunkel;646;🍞
Roggenmehl, mittel;488;🍞
Reis, weiß, klebrig, nicht angereichert, ungekocht;364;🍚
Reis, weiß, kurzkörnig, angereichert, gekocht;126;🍚
Reis, weiß, mittelkörnig, angereichert, gekocht;127;🍚
Reis, weiß, langkörnig, normal, angereichert, gekocht;144;🍚
Reis, weiß, kurzkörnig, angereichert, ungekocht;348;🍚
Reis, weiß, langkörnig, normal, roh, angereichert;381;🍚
Reis, weiß, mittelkörnig, roh, angereichert;353;🍚
Haferkleie, gekocht;155;🍚
Reis, braun, mittelkörnig, gekocht (umfasst Lebensmittel für das Food Distribution Program des USDA);119;🍚
Quinoa, ungekocht;593;🍚
Haferkleie, roh;908;🌾
Maismehl, gelb, selbstaufgehend, geschrotet, mit Weizenmehl angereichert;414;🌽
Maismehl, gelb, selbstaufgehend, geschossen, natur, angereichert;407;🌽
Snacks, Taro-Chips;126;🍟
Maismehl, entkeimt, angereichert, gelb;366;🌽
Hirse, gekocht;185;🍚
Snacks, Sesamsticks, auf Weizenbasis, gesalzen;545;🌱
Snacks, Tortilla-Chips, Nacho-Geschmack, fettreduziert;417;🍿
Snacks, Reiskuchen, brauner Reis, Roggen;399;🍚
Snack, Kartoffelchips, hergestellt aus getrockneten Kartoffeln, natur;272;🍟
Snacks, Maiskuchen;408;🌽
Snacks, Beefsticks, geräuchert;801;🌱
Snacks, Schweinehäute, Barbecue-Geschmack;1877;🌱
Snacks, Bananenchips;86;🌱
Gefrorener Joghurt, Schokolade, Softeis;189;🍦
Zuckerguss, Vanille, cremig, Trockenmischung, zubereitet mit Margarine;15;🌱
Zuckerguss, Schokolade, cremig, Trockenmischung, zubereitet mit Margarine;54;:cake:
Toppings, Butterscotch oder Karamell;71;🍦
Puddings, Zitrone, Trockenmischung, normal;3;🍋
Puddings, Zitrone, Trockenmischung, Instant, zubereitet mit Vollmilch;126;🍋
Tortenfüllungen, Konserven, Kirsche;8;🍒
Puddings, Kokoscreme, Trockenmischung, Instant, zubereitet mit Vollmilch;133;🥥
Pudding, Banane, Trockenmischung, normal, zubereitet mit Vollmilch;125;🍌
Puddings, Kokoscreme, Trockenmischung, normal, zubereitet mit Vollmilch;14;🥥
Gefrorener Joghurt, Vanille, Softeis;181;🌱
Orangenmarmelade;1;🍊
Zuckerguss, Vanille, cremige, trockene Mischung;13;🌱
Zuckerguss, weiß, flauschig, Trockenmischung;126;🌱
Zuckerguss, Schokolade, cremige, trockene Mischung, zubereitet mit Butter;54;:cake:
Flan, Karamellpudding, Trockenmischung, zubereitet mit Vollmilch;143;🍮
Rennin, Vanille, Trockenmischung, zubereitet mit Vollmilch;146;🌱
Puddings, Vanille, Trockenmischung, normal, zubereitet mit 2% Milch;142;🍮
Rennin, Vanille, Trockenmischung, zubereitet mit 2% Milch;148;🌱
Zuckerguss, Schokolade, cremig, verzehrfertig;52;🌱
Rennin, Schokolade, Trockenmischung, zubereitet mit 2% Milch;156;🌱
Eierpudding, Trockenmischung, zubereitet mit 2% Milch;19;🍮
Puddings, Zitrone, Trockenmischung, Instant, zubereitet mit 2% Milch;134;🍋
Puddings, Vanille, Trockenmischung, Instant, zubereitet mit Vollmilch;126;🍮
Puddings, Kokoscreme, Trockenmischung, Instant, zubereitet mit 2% Milch;134;🥥
Puddings, Schokolade, Trockenmischung, normal, zubereitet mit 2% Milch;139;🌱
Eierpudding, Trockenmischung, zubereitet mit Vollmilch;173;🍮
Eierpudding, Trockenmischung;261;🍮
Gelatinedesserts, Trockenmischung;177;🍰
Alkoholisches Getränk, Bier, Licht;0;🍺
Rind, rund, Top Round Steak, ohne Knochen, mager und fett trennbar, auf 0 Fett getrimmt, selektiert, gegart, gegrillt;1324;🌱
Rind, Chuck-Eye-Roast, ohne Knochen, America's Beef Roast, trennbar nur mager, auf 0 Fett getrimmt, ausgesucht, roh;8;🌱
Alkoholisches Getränk, Bier, regelmäßig, alle;0;🍺
Rind, Platte, Innensteak, nur mager trennbar, auf 0 Fett getrimmt, alle Qualitäten, gekocht, gebraten;1156;🌱
Rind, Platte, Außensteak, nur mager trennbar, auf 0 Fett getrimmt, alle Qualitäten, gekocht, gebraten;1048;🌱
Rind, Brust, flache Hälfte, ohne Knochen, mager und fett trennbar, auf 0 Fett getrimmt, Wahl, roh;767;🌱
Rind, rund, Top Round Steak, ohne Knochen, mager und fett trennbar, auf 0 Fett getrimmt, nach Wahl, gekocht, gegrillt;1311;🌱
Rind, unteres Roastbeef, Tri-Tip-Braten, mager und fett trennbar, auf 0 Fett getrimmt, Wahl, roh;815;🌱
Rindfleisch, Chuck, Top Blade, trennbar nur mager, auf 0 Fett getrimmt, selektiert, gekocht, gegrillt;1134;🌱
Rindfleisch, Chuck, Top Blade, trennbar nur mager, auf 0 Fett getrimmt, nach Wahl, gekocht, gebraten;1132;🌱
Rind, unteres Roastbeef, Tri-Tip-Braten, mager und fett trennbar, auf 0 Fett getrimmt, selektiert, gegart, gebraten;1044;🍖
Rind, Schultersteak, ohne Knochen, trennbar nur mager, auf 0 Fett getrimmt, selektiert, gegart, gegrillt;1119;🌱
Rind, Flanke, Steak, mager und fett trennbar, auf 0 Fett getrimmt, alle Qualitäten, gekocht, gebraten;1093;🌱
Rind, unteres Roastbeef, Tri-Tip-Braten, mager und fett trennbar, auf 0 Fett getrimmt, nach Wahl, gekocht, gebraten;1014;🌱
Rind, Lendenbraten, Tri-Tip-Braten, mager und fett trennbar, auf 0 Fett getrimmt, alle Qualitäten, roh;815;🌱
Rind, Rinderfilet, Steak, mager und fett trennbar, auf 1/8 Fett getrimmt, nach Wahl, gekocht, gebraten;1106;🌱
Rind, Chuck, Klumpenbraten, trennbar nur mager, auf 0 Fett getrimmt, selektiert, gekocht, gebraten;1218;🍖
Rind, Rinderfilet, Steak, trennbar mager und fett, auf 1/8 Fett getrimmt, alle Qualitäten, gekocht, gegrillt;1065;🌱
Rind, Roastbeef, Steak, mager und fett trennbar, auf 1/8 Fett getrimmt, Wahl, roh;765;🌱
Rind, Schultersteak, ohne Knochen, trennbar nur mager, auf 0 Fett getrimmt, Wahl, gekocht, gegrillt;1112;🌱
Rind, Rinderfilet, Steak, mager und fett trennbar, auf 1/8 Fett getrimmt, alle Qualitäten, roh;802;🌱
Rind, kurzes Lende, oberes Lende, Steak, trennbar mager und fett, auf 1/8 Fett getrimmt, Prime, roh;742;🌱
Rind, Filet, Steak, mager und fett trennbar, auf 1/8 Fett getrimmt, selektiert, gekocht, gegrillt;1019;🌱
Rind, Filet, Steak, mager und fett trennbar, auf 1/8 Fett getrimmt, ausgesucht, roh;765;🌱
Rind, Filet, Braten, mager und fett trennbar, auf 1/8 Fett getrimmt, nach Wahl, gekocht, gebraten;933;🌱
Rind, Filet, Steak, mager und fett trennbar, auf 1/8 Fett getrimmt, nach Wahl, gekocht, gebraten;1044;🌱
Rind, kurze Lende, Porterhouse-Steak, mager und fett trennbar, auf 1/8 Fett getrimmt, nach Wahl, gekocht, gegrillt;992;🌱
Rind, Lende, obere Lende, trennbar mager und fett, auf 1/8 Fett getrimmt, ausgewählt, gekocht, gegrillt;1042;🌱
Rind, Lende, obere Lende, trennbar mager und fett, auf 1/8 Fett getrimmt, ausgewählt, roh;775;🌱
Rind, kurze Lende, T-Bone-Steak, trennbar mager und fett, auf 1/8 Fett getrimmt, Wahl, roh;798;🌱
Rind, kurzes Lende, oberes Lende, Steak, mager und fett trennbar, auf 1/8 Fett getrimmt, Wahl, gekocht, gegrillt;1033;🌱
Rind, rund, Oberrund, Steak, mager und fett trennbar, auf 1/8 Fett getrimmt, nach Wahl, gekocht, gebraten;1206;🍖
Rind, Bruststück, flache Hälfte, ohne Knochen, mager und fett trennbar, auf 0 Fett getrimmt, alle Qualitäten, roh;773;🌱
Rind, kurze Lende, Porterhouse-Steak, mager und fett trennbar, auf 1/8 Fett getrimmt, Wahl, roh;812;🌱
Rind, rund, oberrund, mager und fett trennbar, auf 1/8 Fett getrimmt, selektiert, gekocht, geschmort;1351;🍖
Rind, rund, Oberrund, Steak, mager und fett trennbar, auf 1/8 Fett getrimmt, selektiert, roh;876;🍖
Rindfleisch, rund, oberrund, mager und fett trennbar, auf 1/8 Fett getrimmt, nach Wahl, gekocht, gebraten;1288;🌱
Rindfleisch, rund, oberrund, nur mager trennbar, auf 1/8 Fett getrimmt, nach Wahl, gekocht, in der Pfanne gebraten;134;🍖
Rind, rund, rund, gebraten, mager und fett trennbar, auf 1/8 Fett getrimmt, selektiert, gekocht, gebraten;1111;🍖
Rind, rund, rund, gebraten, mager und fett trennbar, auf 1/8 Fett getrimmt, selektiert, gekocht, gebraten;1079;🍖
Rind, rund, Spitze rund, mager und fett trennbar, auf 1/8 Fett getrimmt, selektiert, roh;771;🍖
Rind, Schulteroberblattsteak, ohne Knochen, mager und fett trennbar, auf 0 Fett getrimmt, Wahl, roh;764;🌱
Rind, rund, oberrund, mager und fett trennbar, auf 1/8 Fett getrimmt, nach Wahl, gekocht, geschmort;1331;🍖
Rindfleisch, rund, Auge vom runden, Braten, mager und fett trennbar, auf 1/8 Fett getrimmt, Wahl, roh;857;🍖
Rindfleisch, rund, rund, gebraten, mager und fett trennbar, auf 1/8 Fett getrimmt, nach Wahl, gekocht, gebraten;1109;🍖
Rind, rund, rund unten, Braten, mager und fett trennbar, auf 1/8 Fett getrimmt, nach Wahl, gekocht, gebraten;1072;🌱
Rindfleisch, rund, Auge vom runden, Braten, mager und fett trennbar, auf 1/8 Fett getrimmt, ausgewählt, roh;841;🍖
Rind, rund, unterste Runde, Steak, mager und fett trennbar, auf 1/8 Fett getrimmt, selektiert, roh;817;🍖
Rind, rund, unterste Runde, Steak, mager und fett trennbar, auf 1/8 Fett getrimmt, Wahl, roh;818;🍖
Rindfleisch, rund, unteres rund, Braten, mager und fett trennbar, auf 1/8 Fett getrimmt, alle Qualitäten, gekocht, gebraten;1078;🍖
Rind, rund, Full Cut, mager und fett trennbar, auf 1/8 Fett getrimmt, nach Wahl, gekocht, gebraten;1075;🍖
Rind, rund, Full Cut, mager und fett trennbar, auf 1/8 Fett getrimmt, Wahl, roh;803;🌱
Rind, rund, unterste Runde, Steak, mager und fett trennbar, auf 1/8 Fett getrimmt, Wahl, gekocht, geschmort;1298;🍖
Rind, Schulteroberblattsteak, ohne Knochen, mager und fett trennbar, auf 0 Fett getrimmt, alle Qualitäten, roh;767;🌱
Rind, Schulteroberblattsteak, ohne Knochen, mager und fett trennbar, auf 0 Fett getrimmt, selektiert, gegart, gegrillt;1054;🌱
Rind, Rippe, kleines Ende (10-12 Rippen), mager und fett trennbar, auf 1/8 Fett getrimmt, ausgewählt, gekocht, gegrillt;1073;🍖
Rindfleisch, Rippe, kleines Ende (10-12 Rippen), mager und fett trennbar, auf 1/8 Fett getrimmt, nach Wahl, gekocht, gegrillt;969;🌱
Rindfleisch, Rippe, kleines Ende (10. bis 12. Rippe), mager und fett trennbar, auf 1/8 Fett getrimmt, ausgewählt, roh;773;🌱
Rind, Rippe, kleines Ende (10-12 Rippen), mager und fett trennbar, auf 1/8 Fett getrimmt, nach Wahl, gekocht, gebraten;87;🌱
Rind, Rippe, großes Ende (Rippe 6-9), mager und fett trennbar, auf 1/8 Fett getrimmt, ausgewählt, gekocht, gebraten;913;🍖
Rind, Rippe, breites Ende (Rippe 6-9), mager und fett trennbar, auf 1/8 Fett getrimmt, grundiert, gekocht, gegrillt;806;🍖
Rind, Rippe, breites Ende (Rippe 6-9), mager und fett trennbar, auf 1/8 Fett getrimmt, Prime, roh;616;🌱
Rind, Rippe, breites Ende (Rippe 6-9), mager und fett trennbar, auf 1/8 Fett getrimmt, grundiert, gekocht, geröstet;892;🌱
Rind, Rippe, großes Ende (Rippe 6-9), mager und fett trennbar, auf 1/8 Fett getrimmt, ausgewählt, gekocht, gegrillt;841;🍖
Rind, Rippe, breites Ende (Rippe 6-9), mager und fett trennbar, auf 1/8 Fett getrimmt, alle Qualitäten, gekocht, gebraten;898;🌱
Rind, Rippe, breites Ende (Rippe 6-9), mager und fett trennbar, auf 1/8 Fett getrimmt, alle Qualitäten, gekocht, gegrillt;841;🌱
Rind, Rippe, breites Ende (Rippe 6-9), mager und fett trennbar, auf 1/8 Fett getrimmt, alle Qualitäten, roh;635;🌱
Rindfleisch, Rippe, ganz (6-12 Rippen), mager und fett trennbar, auf 1/8 Fett getrimmt, Wahl, roh;638;🌱
Rindfleisch, Rippe, ganz (6-12 Rippen), mager und fett trennbar, auf 1/8 Fett getrimmt, grundiert, gekocht, geröstet;881;🌱
Rindfleisch, Rippe, ganz (6-12 Rippen), mager und fett trennbar, auf 1/8 Fett getrimmt, nach Wahl, gekocht, gebraten;869;🌱
Rind, Chuck-Eye-Roast, ohne Knochen, America's Beef Roast, trennbar nur mager, auf 0 Fett getrimmt, alle Qualitäten, gekocht, geröstet;1039;🌱
Rindfleisch, Rippe, ganz (6-12 Rippen), mager und fett trennbar, auf 1/8 Fett getrimmt, nach Wahl, gekocht, gebraten;882;🌱
Rindfleisch, Rippe, ganz (6-12 Rippen), trennbar mager und fett, auf 1/8 Fett getrimmt, ausgewählt, roh;654;🍖
Rindfleisch, Chuck, Klingenbraten, mager und fett trennbar, auf 1/8 Fett getrimmt, ausgewählt, roh;678;🌱
Rindfleisch, Chuck, Armschmorbraten, trennbar mager und fett, auf 1/8 Fett getrimmt, ausgewählt, roh;763;🍖
Rind, Chuck, Klingenbraten, mager und fett trennbar, auf 1/8 Fett getrimmt, selektiert, gegart, geschmort;1067;🌱
Rind, Chuck, Schmorbraten, mager und fett trennbar, auf 1/8 Fett getrimmt, nach Wahl, gekocht, geschmort;1188;🌱
Rind, Chuck, Klingenbraten, mager und fett trennbar, auf 1/8 Fett getrimmt, nach Wahl, gekocht, geschmort;1029;🌱
Rindfleisch, Chuck, Armschmorbraten, trennbar mager und fett, auf 1/8 Fett getrimmt, Wahl, roh;737;🌱
Rindfleisch, Chuck, Armschmorbraten, mager und fett trennbar, auf 1/8 Fett getrimmt, alle Qualitäten, gekocht, geschmort;12;🌱
Rindfleisch, Bruststück, ganz, trennbar mager und fett, auf 1/8 Fett getrimmt, alle Qualitäten, roh;719;🌱
Rindfleisch, zusammengesetzt aus getrimmten Einzelhandelsstücken, trennbar mager und fett, auf 1/8 Fett getrimmt, ausgewählt, gekocht;1046;🌱
Rindfleisch, Bruststück, ganz, mager und fett trennbar, auf 1/8 Fett getrimmt, alle Qualitäten, gekocht, geschmort;1009;🌱
Rind, Bruststück, flache Hälfte, trennbar mager und fett, auf 1/8 Fett getrimmt, alle Qualitäten, roh;76;🌱
Rind, Chuck Eye Roast, ohne Knochen, America's Beef Roast, mager und fett trennbar, auf 0 Fett getrimmt, Wahl, roh;728;🌱
Rind, Schulteroberblattsteak, ohne Knochen, mager und fett trennbar, auf 0 Fett getrimmt, nach Wahl, gekocht, gegrillt;1047;🌱
Rind, Chuck Eye Roast, ohne Knochen, America's Beef Roast, mager und fett trennbar, auf 0 Fett getrimmt, ausgesucht, roh;732;🌱
Rind, Chuck-Eye-Roast, ohne Knochen, America's Beef Roast, mager und fett trennbar, auf 0 Fett getrimmt, alle Qualitäten, roh;73;🌱
Rindfleisch, Bruststück, flache Hälfte, ohne Knochen, trennbar, nur mager, auf 0 Fett getrimmt, alle Qualitäten, roh;837;🌱
Rind, Bruststück, flache Hälfte, ohne Knochen, trennbar nur mager, auf 0 Fett getrimmt, selektiert, roh;848;🌱
Rind, Schulteroberblattsteak, ohne Knochen, trennbar nur mager, auf 0 Fett getrimmt, alle Qualitäten, gekocht, gegrillt;1097;🌱
Rind, Brust, flache Hälfte, ohne Knochen, trennbar nur mager, auf 0 Fett getrimmt, Wahl, roh;83;🌱
Rind, Schulteroberblattsteak, ohne Knochen, trennbar nur mager, auf 0 Fett getrimmt, selektiert, roh;795;🌱
Rind, rund, Top Round Steak, ohne Knochen, nur mager trennbar, auf 0 Fett getrimmt, alle Qualitäten, gekocht, gegrillt;1427;🌱
Rind, Hackfleisch, 70 % mageres Fleisch / 30 % Fett, roh;559;🍔
Rind, Hackfleisch, 70 % mageres Fleisch / 30 % Fett, frittiert gegart, in der Pfanne gebraten;891;🍔
Rind, Chuck, Under Blade Center Steak, ohne Knochen, Denver Cut, nur mager trennbar, auf 0 Fett getrimmt, Select, roh;768;🌱
Rind, Hackfleisch, 70 % mageres Fleisch / 30 % Fett, Bratling, gekocht, gebraten;99;🍔
Rind, Rippe, Auge, kleines Ende (10. bis 12. Rippe), trennbar, nur mager, auf 0 Fett getrimmt, selektiert, gekocht, gegrillt;1182;🌱
Rind, kurze Lende, T-Bone-Steak, mit Knochen, nur mager trennbar, auf 1/8 Fett getrimmt, ausgewählt, roh;1056;🌱
Rind, rund, Spitze rund, Braten, mager und fett trennbar, auf 0 Fett getrimmt, selektiert, roh;822;🍖
Rind, rund, Spitze rund, Braten, mager und fett trennbar, auf 0 Fett getrimmt, Wahl, roh;796;🍖
Rind, kurze Lende, T-Bone-Steak, nur mager trennbar, auf 0 Fett getrimmt, Auswahl, gekocht, gebraten;1127;🌱
Rind, kurze Lende, T-Bone-Steak, mit Knochen, nur mager trennbar, auf 1/8 Fett getrimmt, alle Qualitäten, gekocht, gegrillt;1177;🌱
Rind, kurze Lende, Porterhouse-Steak, nur mager trennbar, auf 1/8 Fett getrimmt, ausgewählt, gekocht, gegrillt;1282;🌱
Rind, kurze Lende, T-Bone-Steak, mit Knochen, nur trennbares mageres Fleisch, auf 1/8 Fett getrimmt, alle Qualitäten, roh;968;🌱
Rind, kurze Lende, Porterhouse-Steak, nur mager trennbar, auf 1/8 Fett getrimmt, ausgewählt, roh;1073;🌱
Rind, kurze Lende, Porterhouse-Steak, nur mager trennbar, auf 0 Fett getrimmt, alle Qualitäten, gekocht, gegrillt;113;🌱
Rind, kurze Lende, Porterhouse-Steak, trennbar nur mager, auf 0 Fett getrimmt, Wahl, gekocht, gebraten;1106;🌱
Rind, kurze Lende, Porterhouse-Steak, nur mager trennbar, auf 1/8 Fett getrimmt, alle Qualitäten, gekocht, gegrillt;1227;🌱
Rind, Roastbeef, Steak, trennbar nur mager, auf 0 Fett getrimmt, selektiert, gekocht, gegrillt;1217;🌱
Rind, Roastbeef, Steak, trennbar nur mager, auf 0 Fett getrimmt, nach Wahl, gekocht, gebraten;1196;🌱
Rind, Rinderfilet, Steak, nur mager trennbar, auf 0 Fett getrimmt, alle Qualitäten, gekocht, gegrillt;1207;🌱
Rind, Roastbeef, Steak, mager und fett trennbar, auf 0 Fett getrimmt, selektiert, gegart, gebraten;1171;🌱
Rindfleisch, verschiedene Fleischsorten und Nebenerzeugnisse, Separatorenfleisch, roh;644;🌱
Rindfleisch, verschiedene Fleischsorten und Nebenerzeugnisse, Lunge, roh;658;🌱
Rind, Lende, Lendensteak, ohne Knochen, ohne Lippe, mager und fett trennbar, auf 0 Fett getrimmt, selektiert, gekocht, gegrillt;1195;🌱
Rind, Lende, oberes Lendensteak, ohne Knochen, ohne Lippe, nur mager trennbar, auf 0 Fett getrimmt, alle Qualitäten, gekocht, gegrillt;1286;🌱
Rindfleisch, verschiedene Fleischsorten und Nebenerzeugnisse, Lunge, gekocht, geschmort;829;🌱
Rindfleisch, verschiedene Fleischsorten und Nebenprodukte, Gehirn, gekocht, gebraten;635;🍔
Rindfleisch, verschiedene Fleischsorten und Nebenerzeugnisse, Leber, gekocht, gebraten;1382;🍖
Rindfleisch, verschiedene Fleischsorten und Nebenprodukte, Leber, gekocht, geschmort;1515;🍖
Rind, kurze Lende, Porterhouse-Steak, nur mager trennbar, auf 1/8 Fett getrimmt, nach Wahl, gekocht, gegrillt;1084;🌱
Rind, kurze Lende, T-Bone-Steak, mit Knochen, nur mager trennbar, auf 1/8 Fett getrimmt, nach Wahl, gekocht, gegrillt;1143;🌱
Rind, kurze Lende, T-Bone-Steak, mit Knochen, nur mager trennbar, auf 1/8 Fett getrimmt, Wahl, roh;92;🌱
Beef, Rib Eye, Small End (Rippchen 10-12), teilbar nur mager, auf 0 Fett getrimmt, selektiert, roh;827;🌱
Rind, Rippe, Shortribs, trennbar nur mager, Wahl, roh;744;🌱
Rind, Rippe, Shortribs, trennbar nur mager, Wahl, gekocht, geschmort;1215;🌱
Rind, Flanke, Steak, trennbar nur mager, auf 0 Fett getrimmt, nach Wahl, gekocht, gebraten;1099;🌱
Rindfleisch, rund, ganzer Teil, nur mageres Teilfleisch, auf 1/4 Fett getrimmt, nach Wahl, gekocht, gebraten;1154;🍖
Rind, Rippe, Auge, kleines Ende (Rippen 10-12), mager und fett trennbar, auf 0 Fett getrimmt, Wahl, roh;684;🌱
Rind, Rippe, Shortribs, mager und fett trennbar, Wahl, gekocht, geschmort;852;🌱
Rindfleisch, rund, vollständiger Teil, nur mageres Teilfleisch, auf 1/4 Fett getrimmt, ausgewählt, gekocht, gegrillt;1142;🍖
Rind, Flanke, Steak, trennbar nur mager, auf 0 Fett getrimmt, Wahl, gekocht, geschmort;1107;🌱
Rindfleisch, Bruststück, ganz, nur trennbares mageres Fleisch, alle Qualitäten, roh;809;🌱
Rindfleisch, Teilstücke, trennbares Fett, gekocht;421;🌱
Rind, Flanke, Steak, trennbar nur mager, auf 0 Fett getrimmt, Wahl, roh;858;🌱
Nüsse, Mandelbutter, natur, mit Salz hinzugefügt;1149;🌱
Nüsse, Mandeln, Öl geröstet, leicht gesalzen;1146;🌱
Kerne, Kürbis- und Kürbiskerne, ganz, geröstet, mit Salzzusatz;924;🌰
Nüsse, gemischte Nüsse, in Öl geröstet, mit Erdnüssen, mit Salzzusatz;1182;🥜
Rindfleisch, Einzelhandelsteile, trennbares Fett, roh;324;🌱
Samen, Sonnenblumenkernbutter mit Salzzusatz (einschließlich Lebensmittel für das Lebensmittelverteilungsprogramm des USDA);942;🌰
Nüsse, gemischte Nüsse, trocken geröstet, mit Erdnüssen, mit Salzzusatz;953;🥜
Nüsse, Mandeln, trocken geröstet, mit Salzzusatz;1122;🌱
Nüsse, Cashewbutter, natur, mit Salz hinzugefügt;537;🥜
Samen, Sonnenblumenkerne, geröstet, mit Salz versetzt;883;🌱
Samen, Lotussamen, roh;206;🌱
Nüsse, Mandeln, Honig geröstet, nicht blanchiert;87;🥜
Nüsse, Kastanien, japanisch, geröstet;116;🌰
Samen, Sonnenblumenkerne, in Öl geröstet, mit Salz versetzt;1029;🌱
Nüsse, Kokosfleisch, getrocknet (getrocknet), gesüßt, zerkleinert;146;🥥
Nüsse, Kokosfleisch, getrocknet (getrocknet), cremig;269;🌱
Samen, Sisymbrium sp. Samen, ganz, getrocknet;584;🌱
Nüsse, Mandelbutter, natur, ohne Salzzusatz;1149;🌱
Nüsse, Kastanien, Japanisch, gekocht und gedünstet;32;🌱
Pilze, Austern, roh;112;🍄
Paprika, ungarisch, roh;25;🌶
Paprika, Chili, grün, aus der Dose;22;🌶
Karotten, Baby, roh;26;🌱
Paprika, scharfer Chili, sonnengetrocknet;327;🌶
Nopales, roh;49;🌮
Palmherzen, Konserve;98;🌱
Essiggurken, Gurken, Dill, reduziertes Natrium;17;🥒
Radicchio, roh;34;🌱
Tomaten, sonnengetrocknet;366;🍅
Kürbis, Zucchini, Baby, roh;96;🌱
Essiggurken, Gurke, sauer, natriumarm;9;🥒
Ketchup;21;🍅
Gurkengenuss, süß;11;🌱
Piment, Konserve;34;🍅
Pickle Relish, Hot Dog;46;🌭
Essiggurken, Gurke, Dill oder koscherer Dill;17;🥒
Linsen, gekeimt, gekocht, gebraten, mit Salz;434;🌱
Berg-Yamswurzel, Hawaii, gekocht, gedämpft, mit Salz;8;🌱
Kartoffeln, püriert, selbst zubereitet, Vollmilch und Butter hinzugefügt;83;🌱
Paprika, süß, rot, sautiert;53;🌶
Kartoffeln, püriert, aus Granulat zubereitet, ohne Milch, Vollmilch und Margarine;96;🥔
Paprika, süß, rot, gefroren, gehackt, gekocht, abgetropft, ohne Salz;48;🌱
Paprika, süß, rot, in Dosen, Feststoffe und Flüssigkeiten;25;🌱
Paprika, süß, rot, gefroren, gehackt, unvorbereitet;33;🌶
Mais, süß, weiß, gefroren, Kerne vom Kolben geschnitten, gekocht, abgetropft, ohne Salz;141;🌱
Paprika, süß, rot, gefroren, gehackt, gekocht, abgetropft, mit Salz;48;🌱
Mais, süß, weiß, gefroren, Kerne vom Kolben abgeschnitten, unvorbereitet;141;🌽
Mais, süß, weiß, gekocht, gekocht, abgetropft, mit Salz;155;🌱
Mais, süß, weiß, in Dosen, vakuumverpackt, ohne Salzzusatz;112;🌽
Mais, süß, weiß, gekocht, gekocht, abgetropft, ohne Salz;155;🌱
Mais, süß, weiß, roh;15;🌽
Mais, süß, weiß, in Dosen, Vakuumverpackung, normale Verpackung;112;🌽
Mais, süß, weiß, in Dosen, ganze Körner, normale Packung, Feststoffe und Flüssigkeiten;9;🌽
Pilze, weiß, gekocht, gekocht, abgetropft, mit Salz;6;🍄
Hyazinthenbohnen, unreife Samen, gekocht, gekocht, abgetropft, mit Salz;65;🌱
Lotuswurzel, gekocht, gekocht, abgetropft, mit Salz;28;🍠
Lauch, (Knolle und unterer Blattteil), gekocht, gekocht, abgetropft, mit Salz;3;🌱
Lammviertel, gekocht, gekocht, abgetropft, mit Salz;126;🌱
Keulenblätter, gekocht, gekocht, abgetropft, mit Salz;273;🌱
Kohl, gekocht, gekocht, abgetropft, mit Salz;75;🌱
Mais, süß, gelb, gekocht, gekocht, abgetropft, mit Salz;155;🌽
Kohl, gefroren, gehackt, gekocht, gekocht, abgetropft, mit Salz;105;🌱
Kuherbsen (schwarze Augen), unreife Samen, gefroren, gekocht, gekocht, abgetropft, mit Salz;466;🌱
Cowpeas (Blackeyes), unreife Samen, gekocht, gekocht, abgetropft, mit Salz;174;🍲
Karotten, Konserven, ohne Salzzusatz, abgetropfte Feststoffe;2;🌱
Karotten, gefroren, gekocht, gekocht, abgetropft, mit Salz;38;🌱
Blumenkohl, gekocht, gekocht, abgetropft, mit Salz;66;🌱
Kohl, chinesisch (Pak-Choi), gekocht, gekocht, abgetropft, mit Salz;46;🌱
Kohl, Wirsing, gekocht, gekocht, abgetropft, mit Salz;58;🌱
Blumenkohl, gefroren, gekocht, gekocht, abgetropft, mit Salz;58;🌱
Kohl, gemein, gekocht, gekocht, abgetropft, mit Salz;32;🌱
Brokkoli, gefroren, gehackt, gekocht, gekocht, abgetropft, mit Salz;94;🌱
Kohl, rot, gekocht, gekocht, abgetropft, mit Salz;38;🌱
Brokkoli, gefroren, Stangen, gekocht, gekocht, abgetropft, mit Salz;94;🌱
Rosenkohl, gekocht, gekocht, abgetropft, mit Salz;74;🌱
Bohnen, Schnaps, gelb, in Dosen, ohne Salzzusatz, Feststoffe und Flüssigkeiten;29;🌱
